veg_code,veg_type,soil_name,nutrient_level,acidity,mhw_min,mhw_max,mlw_min,mlw_max,management,inundation
7,Caricion gracilis,L1,3,1,31,-32,73,-1,3,2
7,Caricion gracilis,L1,3,2,31,-32,73,-1,1,1
7,Caricion gracilis,L1,3,2,31,-32,73,-1,1,2
7,Caricion gracilis,L1,3,2,31,-32,73,-1,3,1
7,Caricion gracilis,L1,3,2,31,-32,73,-1,3,2
7,Caricion gracilis,L1,3,3,31,-32,73,-1,1,1
7,Caricion gracilis,L1,3,3,31,-32,73,-1,1,2
7,Caricion gracilis,L1,3,3,31,-32,73,-1,3,1
7,Caricion gracilis,L1,3,3,31,-32,73,-1,3,2
7,Caricion gracilis,L1,4,1,31,-32,73,-1,1,1
7,Caricion gracilis,L1,4,1,31,-32,73,-1,1,2
7,Caricion gracilis,L1,4,1,31,-32,73,-1,3,1
7,Caricion gracilis,L1,4,1,31,-32,73,-1,3,2
7,Caricion gracilis,L1,4,2,31,-32,73,-1,1,1
7,Caricion gracilis,L1,4,2,31,-32,73,-1,1,2
7,Caricion gracilis,L1,4,2,31,-32,73,-1,3,1
7,Caricion gracilis,L1,4,2,31,-32,73,-1,3,2
7,Caricion gracilis,L1,4,3,31,-32,73,-1,1,1
7,Caricion gracilis,L1,4,3,31,-32,73,-1,1,2
7,Caricion gracilis,L1,4,3,31,-32,73,-1,3,1
7,Caricion gracilis,L1,4,3,31,-32,73,-1,3,2
7,Caricion gracilis,LV,2,1,12,-10,75,17,1,1
7,Caricion gracilis,LV,2,1,12,-10,75,17,1,2
7,Caricion gracilis,LV,2,1,12,-10,75,17,3,1
7,Caricion gracilis,LV,2,1,12,-10,75,17,3,2
7,Caricion gracilis,LV,2,2,12,-10,75,17,1,1
7,Caricion gracilis,LV,2,2,12,-10,75,17,1,2
7,Caricion gracilis,LV,2,2,12,-10,75,17,3,1
7,Caricion gracilis,LV,2,2,12,-10,75,17,3,2
7,Caricion gracilis,LV,2,3,12,-10,75,17,1,1
7,Caricion gracilis,LV,2,3,12,-10,75,17,1,2
7,Caricion gracilis,LV,2,3,12,-10,75,17,3,1
7,Caricion gracilis,LV,2,3,12,-10,75,17,3,2
7,Caricion gracilis,LV,3,1,12,-10,75,17,1,1
7,Caricion gracilis,LV,3,1,12,-10,75,17,1,2
7,Caricion gracilis,LV,3,1,12,-10,75,17,3,1
7,Caricion gracilis,LV,3,1,12,-10,75,17,3,2
7,Caricion gracilis,LV,3,2,12,-10,75,17,1,1
7,Caricion gracilis,LV,3,2,12,-10,75,17,1,2
7,Caricion gracilis,LV,3,2,12,-10,75,17,3,1
7,Caricion gracilis,LV,3,2,12,-10,75,17,3,2
7,Caricion gracilis,LV,3,3,12,-10,75,17,1,1
7,Caricion gracilis,LV,3,3,12,-10,75,17,1,2
7,Caricion gracilis,LV,3,3,12,-10,75,17,3,1
7,Caricion gracilis,LV,3,3,12,-10,75,17,3,2
7,Caricion gracilis,LV,4,1,12,-10,75,17,1,1
7,Caricion gracilis,LV,4,1,12,-10,75,17,1,2
7,Caricion gracilis,LV,4,1,12,-10,75,17,3,1
7,Caricion gracilis,LV,4,1,12,-10,75,17,3,2
7,Caricion gracilis,LV,4,2,12,-10,75,17,1,1
7,Caricion gracilis,LV,4,2,12,-10,75,17,1,2
7,Caricion gracilis,LV,4,2,12,-10,75,17,3,1
7,Caricion gracilis,LV,4,2,12,-10,75,17,3,2
7,Caricion gracilis,LV,4,3,12,-10,75,17,1,1
7,Caricion gracilis,LV,4,3,12,-10,75,17,1,2
7,Caricion gracilis,LV,4,3,12,-10,75,17,3,1
7,Caricion gracilis,LV,4,3,12,-10,75,17,3,2
7,Caricion gracilis,V,2,1,9,-28,77,-19,1,1
7,Caricion gracilis,V,2,1,9,-28,77,-19,1,2
7,Caricion gracilis,V,2,1,9,-28,77,-19,3,1
7,Caricion gracilis,V,2,1,9,-28,77,-19,3,2
7,Caricion gracilis,V,2,2,9,-28,77,-19,1,1
7,Caricion gracilis,V,2,2,9,-28,77,-19,1,2
7,Caricion gracilis,V,2,2,9,-28,77,-19,3,1
7,Caricion gracilis,V,2,2,9,-28,77,-19,3,2
7,Caricion gracilis,V,2,3,9,-28,77,-19,1,1
7,Caricion gracilis,V,2,3,9,-28,77,-19,1,2
7,Caricion gracilis,V,2,3,9,-28,77,-19,3,1
7,Caricion gracilis,V,2,3,9,-28,77,-19,3,2
7,Caricion gracilis,V,3,1,9,-28,77,-19,1,1
7,Caricion gracilis,V,3,1,9,-28,77,-19,1,2
7,Caricion gracilis,V,3,1,9,-28,77,-19,3,1
7,Caricion gracilis,V,3,1,9,-28,77,-19,3,2
7,Caricion gracilis,V,3,2,9,-28,77,-19,1,1
7,Caricion gracilis,V,3,2,9,-28,77,-19,1,2
7,Caricion gracilis,V,3,2,9,-28,77,-19,3,1
7,Caricion gracilis,V,3,2,9,-28,77,-19,3,2
7,Caricion gracilis,V,3,3,9,-28,77,-19,1,1
7,Caricion gracilis,V,3,3,9,-28,77,-19,1,2
7,Caricion gracilis,V,3,3,9,-28,77,-19,3,1
7,Caricion gracilis,V,3,3,9,-28,77,-19,3,2
7,Caricion gracilis,V,4,1,9,-28,77,-19,1,1
7,Caricion gracilis,V,4,1,9,-28,77,-19,1,2
7,Caricion gracilis,V,4,1,9,-28,77,-19,3,1
7,Caricion gracilis,V,4,1,9,-28,77,-19,3,2
7,Caricion gracilis,V,4,2,9,-28,77,-19,1,1
7,Caricion gracilis,V,4,2,9,-28,77,-19,1,2
7,Caricion gracilis,V,4,2,9,-28,77,-19,3,1
7,Caricion gracilis,V,4,2,9,-28,77,-19,3,2
7,Caricion gracilis,V,4,3,9,-28,77,-19,1,1
7,Caricion gracilis,V,4,3,9,-28,77,-19,1,2
7,Caricion gracilis,V,4,3,9,-28,77,-19,3,1
7,Caricion gracilis,V,4,3,9,-28,77,-19,3,2
7,Caricion gracilis,ZV,2,1,45,-10,75,17,1,1
7,Caricion gracilis,ZV,2,1,45,-10,75,17,1,2
7,Caricion gracilis,ZV,2,1,45,-10,75,17,3,1
7,Caricion gracilis,ZV,2,1,45,-10,75,17,3,2
7,Caricion gracilis,ZV,2,2,45,-10,75,17,1,1
7,Caricion gracilis,ZV,2,2,45,-10,75,17,1,2
7,Caricion gracilis,ZV,2,2,45,-10,75,17,3,1
7,Caricion gracilis,ZV,2,2,45,-10,75,17,3,2
7,Caricion gracilis,ZV,3,1,45,-10,75,17,1,1
7,Caricion gracilis,ZV,3,1,45,-10,75,17,1,2
7,Caricion gracilis,ZV,3,1,45,-10,75,17,3,1
7,Caricion gracilis,ZV,3,1,45,-10,75,17,3,2
7,Caricion gracilis,ZV,3,2,45,-10,75,17,1,1
7,Caricion gracilis,ZV,3,2,45,-10,75,17,1,2
7,Caricion gracilis,ZV,3,2,45,-10,75,17,3,1
7,Caricion gracilis,ZV,3,2,45,-10,75,17,3,2
7,Caricion gracilis,ZV,4,1,45,-10,75,17,1,1
7,Caricion gracilis,ZV,4,1,45,-10,75,17,1,2
7,Caricion gracilis,ZV,4,1,45,-10,75,17,3,1
7,Caricion gracilis,ZV,4,1,45,-10,75,17,3,2
7,Caricion gracilis,ZV,4,2,45,-10,75,17,1,1
7,Caricion gracilis,ZV,4,2,45,-10,75,17,1,2
7,Caricion gracilis,ZV,4,2,45,-10,75,17,3,1
7,Caricion gracilis,ZV,4,2,45,-10,75,17,3,2
8,Filipendulion,K1,2,1,45,-31,172,42,1,0
8,Filipendulion,K1,2,1,45,-31,172,42,1,2
8,Filipendulion,K1,2,2,45,-31,172,42,1,0
8,Filipendulion,K1,2,2,45,-31,172,42,1,2
8,Filipendulion,K1,2,3,45,-31,172,42,1,0
8,Filipendulion,K1,2,3,45,-31,172,42,1,2
8,Filipendulion,K1,3,1,45,-31,172,42,1,0
8,Filipendulion,K1,3,1,45,-31,172,42,1,2
8,Filipendulion,K1,3,2,45,-31,172,42,1,0
8,Filipendulion,K1,3,2,45,-31,172,42,1,2
8,Filipendulion,K1,3,3,45,-31,172,42,1,0
8,Filipendulion,K1,3,3,45,-31,172,42,1,2
8,Filipendulion,K1,4,1,45,-31,172,42,1,0
8,Filipendulion,K1,4,1,45,-31,172,42,1,2
8,Filipendulion,K1,4,2,45,-31,172,42,1,0
8,Filipendulion,K1,4,2,45,-31,172,42,1,2
8,Filipendulion,K1,4,3,45,-31,172,42,1,0
8,Filipendulion,K1,4,3,45,-31,172,42,1,2
8,Filipendulion,KV,2,1,45,-31,172,42,1,0
8,Filipendulion,KV,2,1,45,-31,172,42,1,2
8,Filipendulion,KV,2,2,45,-31,172,42,1,0
8,Filipendulion,KV,2,2,45,-31,172,42,1,2
8,Filipendulion,KV,3,1,45,-31,172,42,1,0
8,Filipendulion,KV,3,1,45,-31,172,42,1,2
8,Filipendulion,KV,3,2,45,-31,172,42,1,0
8,Filipendulion,KV,3,2,45,-31,172,42,1,2
8,Filipendulion,KV,4,1,45,-31,172,42,1,0
8,Filipendulion,KV,4,1,45,-31,172,42,1,2
8,Filipendulion,KV,4,2,45,-31,172,42,1,0
8,Filipendulion,KV,4,2,45,-31,172,42,1,2
8,Filipendulion,L1,2,1,80,-31,170,21,1,0
8,Filipendulion,L1,2,1,80,-31,170,21,1,2
8,Filipendulion,L1,2,2,80,-31,170,21,1,0
8,Filipendulion,L1,2,2,80,-31,170,21,1,2
8,Filipendulion,L1,2,3,80,-31,170,21,1,0
8,Filipendulion,L1,2,3,80,-31,170,21,1,2
8,Filipendulion,L1,3,1,80,-31,170,21,1,0
8,Filipendulion,L1,3,1,80,-31,170,21,1,2
8,Filipendulion,L1,3,2,80,-31,170,21,1,0
8,Filipendulion,L1,3,2,80,-31,170,21,1,2
8,Filipendulion,L1,3,3,80,-31,170,21,1,0
8,Filipendulion,L1,3,3,80,-31,170,21,1,2
8,Filipendulion,L1,4,1,80,-31,170,21,1,0
8,Filipendulion,L1,4,1,80,-31,170,21,1,2
8,Filipendulion,L1,4,2,80,-31,170,21,1,0
8,Filipendulion,L1,4,2,80,-31,170,21,1,2
8,Filipendulion,L1,4,3,80,-31,170,21,1,0
8,Filipendulion,L1,4,3,80,-31,170,21,1,2
8,Filipendulion,LV,2,1,80,-31,170,21,1,0
8,Filipendulion,LV,2,1,80,-31,170,21,1,2
8,Filipendulion,LV,2,2,80,-31,170,21,1,0
8,Filipendulion,LV,2,2,80,-31,170,21,1,2
8,Filipendulion,LV,3,1,80,-31,170,21,1,0
8,Filipendulion,LV,3,1,80,-31,170,21,1,2
8,Filipendulion,LV,3,2,80,-31,170,21,1,0
8,Filipendulion,LV,3,2,80,-31,170,21,1,2
8,Filipendulion,LV,4,1,80,-31,170,21,1,0
8,Filipendulion,LV,4,1,80,-31,170,21,1,2
8,Filipendulion,LV,4,2,80,-31,170,21,1,0
8,Filipendulion,LV,4,2,80,-31,170,21,1,2
8,Filipendulion,V,2,1,36,-35,87,-20,1,0
8,Filipendulion,V,2,1,36,-35,87,-20,1,2
8,Filipendulion,V,2,2,36,-35,87,-20,1,0
8,Filipendulion,V,2,2,36,-35,87,-20,1,2
8,Filipendulion,V,3,1,36,-35,87,-20,1,0
8,Filipendulion,V,3,1,36,-35,87,-20,1,2
8,Filipendulion,V,3,2,36,-35,87,-20,1,0
8,Filipendulion,V,3,2,36,-35,87,-20,1,2
8,Filipendulion,V,4,1,36,-35,87,-20,1,0
8,Filipendulion,V,4,1,36,-35,87,-20,1,2
8,Filipendulion,V,4,2,36,-35,87,-20,1,0
8,Filipendulion,V,4,2,36,-35,87,-20,1,2
8,Filipendulion,ZV,2,1,46,-35,109,-20,1,0
8,Filipendulion,ZV,2,1,46,-35,109,-20,1,2
8,Filipendulion,ZV,2,2,46,-35,109,-20,1,0
8,Filipendulion,ZV,2,2,46,-35,109,-20,1,2
8,Filipendulion,ZV,3,1,46,-35,109,-20,1,0
8,Filipendulion,ZV,3,1,46,-35,109,-20,1,2
8,Filipendulion,ZV,3,2,46,-35,109,-20,1,0
8,Filipendulion,ZV,3,2,46,-35,109,-20,1,2
8,Filipendulion,ZV,4,1,46,-35,109,-20,1,0
8,Filipendulion,ZV,4,1,46,-35,109,-20,1,2
8,Filipendulion,ZV,4,2,46,-35,109,-20,1,0
8,Filipendulion,ZV,4,2,46,-35,109,-20,1,2
9,Galio-Alliarion,K1,3,1,76,14,157,30,1,2
9,Galio-Alliarion,K1,3,2,76,14,157,30,1,2
9,Galio-Alliarion,K1,3,3,76,14,157,30,1,2
9,Galio-Alliarion,K1,4,1,76,14,157,30,1,2
9,Galio-Alliarion,K1,4,2,76,14,157,30,1,2
9,Galio-Alliarion,K1,4,3,76,14,157,30,1,2
9,Galio-Alliarion,K1,5,1,76,14,157,30,1,2
9,Galio-Alliarion,K1,5,2,76,14,157,30,1,2
9,Galio-Alliarion,K1,5,3,76,14,157,30,1,2
9,Galio-Alliarion,L1,3,1,76,14,157,30,1,2
9,Galio-Alliarion,L1,3,2,76,14,157,30,1,2
9,Galio-Alliarion,L1,3,3,76,14,157,30,1,2
9,Galio-Alliarion,L1,4,1,76,14,157,30,1,2
9,Galio-Alliarion,L1,4,2,76,14,157,30,1,2
9,Galio-Alliarion,L1,4,3,76,14,157,30,1,2
9,Galio-Alliarion,L1,5,1,76,14,157,30,1,2
9,Galio-Alliarion,L1,5,2,76,14,157,30,1,2
9,Galio-Alliarion,L1,5,3,76,14,157,30,1,2
9,Galio-Alliarion,Z1,3,1,124,50,160,50,1,2
9,Galio-Alliarion,Z1,4,1,124,50,160,50,1,2
9,Galio-Alliarion,Z1,5,1,124,50,160,50,1,2
9,Galio-Alliarion,ZV,3,1,124,50,160,50,1,2
9,Galio-Alliarion,ZV,3,2,124,50,160,50,1,2
9,Galio-Alliarion,ZV,4,1,124,50,160,50,1,2
9,Galio-Alliarion,ZV,4,2,124,50,160,50,1,2
9,Galio-Alliarion,ZV,5,1,124,50,160,50,1,2
9,Galio-Alliarion,ZV,5,2,124,50,160,50,1,2
10,RG Phalaris arundinacea-[Convolvulo-Filipendulion],K1,4,2,36,-3,178,88,1,1
10,RG Phalaris arundinacea-[Convolvulo-Filipendulion],K1,4,2,36,-3,178,88,1,2
10,RG Phalaris arundinacea-[Convolvulo-Filipendulion],K1,4,2,36,-3,178,88,3,1
10,RG Phalaris arundinacea-[Convolvulo-Filipendulion],K1,4,2,36,-3,178,88,3,2
10,RG Phalaris arundinacea-[Convolvulo-Filipendulion],K1,4,3,36,-3,178,88,1,1
10,RG Phalaris arundinacea-[Convolvulo-Filipendulion],K1,4,3,36,-3,178,88,1,2
10,RG Phalaris arundinacea-[Convolvulo-Filipendulion],K1,4,3,36,-3,178,88,3,1
10,RG Phalaris arundinacea-[Convolvulo-Filipendulion],K1,4,3,36,-3,178,88,3,2
10,RG Phalaris arundinacea-[Convolvulo-Filipendulion],K1,5,2,36,-3,178,88,1,1
10,RG Phalaris arundinacea-[Convolvulo-Filipendulion],K1,5,2,36,-3,178,88,1,2
10,RG Phalaris arundinacea-[Convolvulo-Filipendulion],K1,5,2,36,-3,178,88,3,1
10,RG Phalaris arundinacea-[Convolvulo-Filipendulion],K1,5,2,36,-3,178,88,3,2
10,RG Phalaris arundinacea-[Convolvulo-Filipendulion],K1,5,3,36,-3,178,88,1,1
10,RG Phalaris arundinacea-[Convolvulo-Filipendulion],K1,5,3,36,-3,178,88,1,2
10,RG Phalaris arundinacea-[Convolvulo-Filipendulion],K1,5,3,36,-3,178,88,3,1
10,RG Phalaris arundinacea-[Convolvulo-Filipendulion],K1,5,3,36,-3,178,88,3,2
10,RG Phalaris arundinacea-[Convolvulo-Filipendulion],KV,4,2,36,-2,99,31,1,1
10,RG Phalaris arundinacea-[Convolvulo-Filipendulion],KV,4,2,36,-2,99,31,1,2
10,RG Phalaris arundinacea-[Convolvulo-Filipendulion],KV,4,2,36,-2,99,31,3,1
10,RG Phalaris arundinacea-[Convolvulo-Filipendulion],KV,4,2,36,-2,99,31,3,2
10,RG Phalaris arundinacea-[Convolvulo-Filipendulion],KV,4,3,36,-2,99,31,1,1
10,RG Phalaris arundinacea-[Convolvulo-Filipendulion],KV,4,3,36,-2,99,31,1,2
10,RG Phalaris arundinacea-[Convolvulo-Filipendulion],KV,4,3,36,-2,99,31,3,1
10,RG Phalaris arundinacea-[Convolvulo-Filipendulion],KV,4,3,36,-2,99,31,3,2
10,RG Phalaris arundinacea-[Convolvulo-Filipendulion],KV,5,2,36,-2,99,31,1,1
10,RG Phalaris arundinacea-[Convolvulo-Filipendulion],KV,5,2,36,-2,99,31,1,2
10,RG Phalaris arundinacea-[Convolvulo-Filipendulion],KV,5,2,36,-2,99,31,3,1
10,RG Phalaris arundinacea-[Convolvulo-Filipendulion],KV,5,2,36,-2,99,31,3,2
10,RG Phalaris arundinacea-[Convolvulo-Filipendulion],KV,5,3,36,-2,99,31,1,1
10,RG Phalaris arundinacea-[Convolvulo-Filipendulion],KV,5,3,36,-2,99,31,1,2
10,RG Phalaris arundinacea-[Convolvulo-Filipendulion],KV,5,3,36,-2,99,31,3,1
10,RG Phalaris arundinacea-[Convolvulo-Filipendulion],KV,5,3,36,-2,99,31,3,2
11,RG Juncus effusus-[Molinietalia/Lolio-Potentillion],V,3,1,11,-44,55,-12,1,2
11,RG Juncus effusus-[Molinietalia/Lolio-Potentillion],V,3,1,11,-44,55,-12,2,2
11,RG Juncus effusus-[Molinietalia/Lolio-Potentillion],V,3,2,11,-44,55,-12,1,2
11,RG Juncus effusus-[Molinietalia/Lolio-Potentillion],V,3,2,11,-44,55,-12,2,2
11,RG Juncus effusus-[Molinietalia/Lolio-Potentillion],V,4,1,11,-44,55,-12,1,2
11,RG Juncus effusus-[Molinietalia/Lolio-Potentillion],V,4,1,11,-44,55,-12,2,2
11,RG Juncus effusus-[Molinietalia/Lolio-Potentillion],V,4,2,11,-44,55,-12,1,2
11,RG Juncus effusus-[Molinietalia/Lolio-Potentillion],V,4,2,11,-44,55,-12,2,2
11,RG Juncus effusus-[Molinietalia/Lolio-Potentillion],Z1,3,1,13,-44,82,-12,1,2
11,RG Juncus effusus-[Molinietalia/Lolio-Potentillion],Z1,3,1,13,-44,82,-12,2,2
11,RG Juncus effusus-[Molinietalia/Lolio-Potentillion],Z1,4,1,13,-44,82,-12,1,2
11,RG Juncus effusus-[Molinietalia/Lolio-Potentillion],Z1,4,1,13,-44,82,-12,2,2
11,RG Juncus effusus-[Molinietalia/Lolio-Potentillion],Z2,3,1,13,-44,82,-12,1,2
11,RG Juncus effusus-[Molinietalia/Lolio-Potentillion],Z2,3,1,13,-44,82,-12,2,2
11,RG Juncus effusus-[Molinietalia/Lolio-Potentillion],Z2,4,1,13,-44,82,-12,1,2
11,RG Juncus effusus-[Molinietalia/Lolio-Potentillion],Z2,4,1,13,-44,82,-12,2,2
11,RG Juncus effusus-[Molinietalia/Lolio-Potentillion],ZV,3,1,11,-44,55,-12,1,2
11,RG Juncus effusus-[Molinietalia/Lolio-Potentillion],ZV,3,1,11,-44,55,-12,2,2
11,RG Juncus effusus-[Molinietalia/Lolio-Potentillion],ZV,3,2,11,-44,55,-12,1,2
11,RG Juncus effusus-[Molinietalia/Lolio-Potentillion],ZV,3,2,11,-44,55,-12,2,2
11,RG Juncus effusus-[Molinietalia/Lolio-Potentillion],ZV,4,1,11,-44,55,-12,1,2
11,RG Juncus effusus-[Molinietalia/Lolio-Potentillion],ZV,4,1,11,-44,55,-12,2,2
11,RG Juncus effusus-[Molinietalia/Lolio-Potentillion],ZV,4,2,11,-44,55,-12,1,2
11,RG Juncus effusus-[Molinietalia/Lolio-Potentillion],ZV,4,2,11,-44,55,-12,2,2
12,Magnocaricion met Phragmites,K1,2,2,14,-37,55,-3,1,1
12,Magnocaricion met Phragmites,K1,2,2,14,-37,55,-3,1,2
12,Magnocaricion met Phragmites,K1,2,3,14,-37,55,-3,1,1
12,Magnocaricion met Phragmites,K1,2,3,14,-37,55,-3,1,2
12,Magnocaricion met Phragmites,K1,3,2,14,-37,55,-3,1,1
12,Magnocaricion met Phragmites,K1,3,2,14,-37,55,-3,1,2
12,Magnocaricion met Phragmites,K1,3,3,14,-37,55,-3,1,1
12,Magnocaricion met Phragmites,K1,3,3,14,-37,55,-3,1,2
12,Magnocaricion met Phragmites,K1,4,2,14,-37,55,-3,1,1
12,Magnocaricion met Phragmites,K1,4,2,14,-37,55,-3,1,2
